xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Faulty
0.21681,3599.3,4544.5,9.2748,26.711,42.415,2714,75.729,120.38,0.33383,79.823,50.032,2643.2,26.413,51.531,3109.9,23.165,64.883,214.04,340.95,94.727,77.238,32.454,8.9175,26.834,6.9422,18.544,1.6647,32.203,13.844,24.482,1.2812,18.789,2.2306,4.8384,2.1859,0.013804,0.84708,0.097782,54.099,43.555,62.692,54.599,21.614,60.803,22.512,39.909,38.194,50.078,42.74,40.103,17.632,0
0.21844,3625.5,4562.4,9.2977,26.922,42.019,2715.7,76.098,120.39,0.33478,79.994,51.224,2644.8,25.979,50.941,3110.7,22.953,64.882,211.18,341.18,94.754,77.161,32.454,8.9175,26.834,6.9422,18.544,1.6647,32.203,13.844,24.482,1.2812,18.789,2.2306,4.8384,2.1859,0.013804,0.84708,0.097782,54.099,43.555,62.24,54.384,21.453,60.388,22.741,39.792,41.702,48.712,43.118,41.057,18.124,0
0.2046,3649.8,4511.7,9.5749,27.248,42.161,2713.1,74.384,120.38,0.33978,79.821,48.484,2641.2,25.551,50.433,3111.7,23.096,64.909,212.75,340.76,94.716,76.986,32.617,9.063,26.789,6.862,18.443,1.6597,32.557,13.748,24.487,1.3226,18.786,2.2045,4.8301,2.3326,0.013804,0.84708,0.097782,54.099,43.555,62.778,54.736,20.248,58.956,22.51,39.927,33.64,47.536,43.099,40.706,17.809,0
0.20482,3669.2,4529,9.1921,27.064,42.402,2712.4,74.369,120.41,0.33777,79.786,51.65,2641.3,25.871,51.045,3110.2,22.453,64.919,214.36,340.92,94.826,77.205,32.617,9.063,26.789,6.862,18.443,1.6597,32.557,13.748,24.487,1.3226,18.786,2.2045,4.8301,2.3326,0.013804,0.84708,0.097782,54.099,43.555,62.445,54.528,20.226,60.902,22.438,40.172,42.957,48.953,43.078,40.64,19.332,0
0.18576,3680.5,4529.5,9.3021,26.801,42.303,2713.3,75.181,120.39,0.32645,79.908,48.705,2641.6,24.645,47.894,3111.3,23.554,64.907,214.48,340.82,94.607,76.963,31.842,8.8655,26.477,6.7831,18.156,1.6718,32.559,13.659,24.415,1.3774,18.241,2.251,4.8135,2.3143,0.024435,0.87323,0.10046,53.732,43.658,62.935,54.817,18.28,61.375,22.356,38.949,34.289,41.659,43.122,41.001,16.73,0
0.18608,3670.4,4549.5,9.2817,26.626,42.163,2712.5,74.961,120.42,0.3268,79.942,50.949,2640.8,24.099,50.239,3111.5,23.219,64.931,213.18,339.78,94.784,77.314,31.842,8.8655,26.477,6.7831,18.156,1.6718,32.559,13.659,24.415,1.3774,18.241,2.251,4.8135,2.3143,0.024435,0.87323,0.10046,53.732,43.658,63.11,54.577,18.248,60.522,21.691,38.906,40.894,47.087,43.328,41.687,17.507,0
0.2595,3686.9,4574.7,9.2872,27.213,42.797,2713.7,75.594,120.42,0.3162,80.126,49.116,2642.6,25.414,49.994,3113.9,23.509,65.014,214.24,339.47,94.453,77.329,31.884,8.848,26.898,6.7832,18.846,1.6727,32.601,13.838,24.405,1.2588,18.55,2.2329,4.7006,2.3139,0.024435,0.87323,0.10046,53.732,43.658,63.573,55.06,25.7,59.348,21.989,37.65,35.499,46.521,43.321,40.833,16.802,0
0.25984,3676.9,4603.2,9.3209,26.864,42.541,2711.6,75.355,120.42,0.31118,79.973,50.412,2640.2,25.024,48.85,3112.5,22.788,65.048,213.52,339.11,94.652,77.091,31.884,8.848,26.898,6.7832,18.846,1.6727,32.601,13.838,24.405,1.2588,18.55,2.2329,4.7006,2.3139,0.024435,0.87323,0.10046,53.732,43.658,63.746,54.718,25.667,60.908,21.449,38.262,39.312,43.872,43.47,41.155,18.535,0
0.25984,3713.4,4503.4,9.3321,26.759,42.606,2710.4,74.936,120.41,0.33417,79.939,50.149,2638.6,25.253,48.897,3110.6,23.116,65.028,214.32,339.23,94.431,76.835,31.729,8.7951,26.825,6.8449,18.927,1.6633,32.348,13.792,24.774,1.2428,18.869,2.2621000000000002,4.8953,2.2649,0.024435,0.87323,0.10046,53.732,43.658,63.209,54.267,25.519,61.653,21.59,40.13,38.537,43.982,43.487,41.314,17.791,0
0.25917,3680.4,4510.4,9.3543,26.753,42.3,2709.3,75.515,120.43,0.3336,79.891,49.876,2637.3,25.535,50.493,3109.7,22.486,65.016,216.94,339.07,94.624,77.335,31.729,8.7951,26.825,6.8449,18.927,1.6633,32.348,13.792,24.774,1.2428,18.869,2.2621000000000002,4.8953,2.2649,0.021038,0.87719,0.099839,53.455,44.772,63.777,54.184,25.585,60.171,21.501,40.2,37.735,47.675,44.056,40.982,19.266,0
0.27739,3661.3,4472.4,9.3161,27.089,42.285,2709.7,75.395,120.4,0.32714,80.071,49.398,2638.7,24.527,50.169,3109.1,23.15,65.072,219.6,338.9,94.462,77.199,32.213,8.8583,26.257,6.8271,19.085,1.6293,32.506,13.845,24.735,1.2092,18.517,2.2471,4.8201,2.2637,0.021038,0.87719,0.099839,53.455,44.772,63.63,54.421,27.536,60.877,21.945,39.736,36.329,46.925,44.215,41.3,17.691,0
0.27889,3656.4,4463.6,9.2577,27.008,42.347,2709.8,75.405,120.39,0.32839,80.121,50.086,2638,25.93,49.546,3109.3,22.478,65.142,220.87,339,94.676,77.285,32.213,8.8583,26.257,6.8271,19.085,1.6293,32.506,13.845,24.735,1.2092,18.517,2.2471,4.8201,2.2637,0.021038,0.87719,0.099839,53.455,44.772,63.714,54.526,27.389,59.071,21.69,39.583,38.353,45.482,44.492,40.963,19.277,0
0.23606,3692.5,4493.6,9.2968,27.04,42.381,2707.9,74.768,120.41,0.33337,80.169,50.616,2636.1,24.063,49.749,3107,22.748,65.238,220.91,338.81,94.496,77.063,31.893,8.8301,26.408,6.8134,19.066,1.6338,32.434,13.644,24.426,1.4294,18.581,2.2919,4.7728,2.2984,0.021038,0.87719,0.099839,53.455,44.772,63.292,53.741,22.824,58.957,21.858,40.408,39.912,45.953,44.875,41.815,18.644,0
0.23332,3682.3,4478.7,9.4101,26.877,42.386,2705.1,76.138,120.39,0.33617,80.048,48.188,2633.5,26.037,50.187,3105.1,23.37,65.275,221.12,338.49,94.683,77.001,31.893,8.8301,26.408,6.8134,19.066,1.6338,32.434,13.644,24.426,1.4294,18.581,2.2919,4.7728,2.2984,0.021038,0.87719,0.099839,53.455,44.772,63.468,53.919,23.093,60.441,21.613,40.066,32.766,46.966,45.244,40.87,17.178,0
0.26518,3675.4,4487.1,9.4001,26.74,42.133,2703.1,75.027,120.39,0.31032,79.905,51.651,2630.8,24.664,50.057,3103.9,22.518,65.309,222.89,338.53,94.636,76.605,32.089,8.9705,26.792,6.8289,18.792,1.6437,32.567,13.902,24.508,1.3569,18.586,2.1937,4.8388,2.4019,0.016078,0.86203,0.11371,53.586,44.365,63.765,53.815,26.328,62.068,21.483,37.729,42.958,46.667,45.646,41.081,19.254,0
0.2646,3669.3,4475.2,9.2482,27.111,42.078,2702.1,75.252,120.4,0.31447,79.749,49.384,2629.3,25.573,50.737,3100.1,22.665,65.302,226.38,338.72,94.682,76.679,32.089,8.9705,26.792,6.8289,18.792,1.6437,32.567,13.902,24.508,1.3569,18.586,2.1937,4.8388,2.4019,0.016078,0.86203,0.11371,53.586,44.365,63.87,53.958,26.386,62.117,21.801,37.223,36.286,48.24,45.798,41.748,18.934,0
0.2489,3661.3,4548.5,9.149,27.062,42.287,2698.7,75.893,120.37,0.34127999999999997,79.781,51.198,2627.3,25.942,49.616,3099.4,23.955,65.266,227.81,338.46,94.653,77.151,32.064,8.9643,26.687,7.1306,18.915,1.6108,32.444,13.694,24.077,1.3839,18.692,2.2592,4.758,2.2368,0.016078,0.86203,0.11371,53.586,44.365,63.928,53.727,24.613,61.994,21.572,40.776,41.625,45.645,46.135,40.249,15.854,0
0.24925,3680.8,4499.8,9.2011,26.729,42.209,2701.1,75.583,120.43,0.34253,80.168,50.591,2628.5,26.823,51.583,3102.1,23.169,65.379,226.7,337.74,94.645,77.261,32.064,8.9643,26.687,7.1306,18.915,1.6108,32.444,13.694,24.077,1.3839,18.692,2.2592,4.758,2.2368,0.016078,0.86203,0.11371,53.586,44.365,63.592,54.31,24.578,61.355,21.244,40.624,39.839,50.199,46.691,41.835,17.704,0
0.25235,3610.5,4549.4,9.3085,26.995,41.796,2703.6,74.937,120.35,0.31236,80.549,48.554,2632.4,25.428,48.863,3101.5,23.644,65.531,229.75,337.52,94.722,77.433,31.688,8.881,26.38,7.1087,18.606,1.6611,31.906,13.953,24.281,1.2846,18.837,2.2439,4.8576,2.2387,0.016078,0.86203,0.11371,53.586,44.365,62.065,53.4,24.974,62.232,21.889,38.687,33.845,43.902,46.866,39.867,16.525,0
0.25476,3615,4496,9.171,27.021,42.138,2702.4,74.513,120.38,0.31856,80.447,50.607,2630.8,24.451,49.413,3103.2,23.24,65.693,228.69,337.79,94.795,77.099,31.688,8.881,26.38,7.1087,18.606,1.6611,31.906,13.953,24.281,1.2846,18.837,2.2439,4.8576,2.2387,0.019147,0.8751,0.10818,54.002,44.003,61.988,54.039,24.737,60.465,21.47,37.931,39.885,45.176,47.074,41.253,17.498,0
0.29474,3623,4565.6,9.4005,27.145,42.557,2700.3,75.545,120.37,0.34383,80.159,50.183,2627.6,23.776,49.534,3102,23.346,65.737,230.45,337.73,94.86,76.786,31.955,8.9313,26.767,6.8192,19.386,1.7056,32.248,13.98,24.302,1.4103,18.772,2.2176,4.9014,2.3615,0.019147,0.8751,0.10818,54.002,44.003,61.818,53.967,28.601,60.012,21.035,41.788,38.64,45.456,47.217,40.842,17.286,0
0.29134,3570.8,4579.2,9.192,26.822,42.653,2701.7,75.099,120.39,0.34833,79.987,51.31,2628.2,24.649,50.523,3102.2,23.557,65.701,230.35,337.7,94.948,77.29,31.955,8.9313,26.767,6.8192,19.386,1.7056,32.248,13.98,24.302,1.4103,18.772,2.2176,4.9014,2.3615,0.019147,0.8751,0.10818,54.002,44.003,62.716,53.804,28.936,61.507,21.324,41.24,41.955,47.743,47.532,40.651,16.771,0
0.27025,3669.1,4454.6,9.2633,26.947,41.881,2702.9,74.767,120.41,0.35145,80.234,48.556,2630.6,25.661,50.363,3104.1,22.531,65.702,231,337.66,94.841,77.35,31.77,9.0248,26.382,6.7357,18.863,1.6292,32.116,13.898,23.816,1.286,19.22,2.2715,4.8161,2.3056,0.019147,0.8751,0.10818,54.002,44.003,63.487,53.346,26.682,60.812,21.509,41.787,33.851,47.374,47.778,39.909,19.192,0
0.26963,3675.1,4470.5,9.1806,26.66,42.26,2700.5,75.383,120.4,0.34964,80.098,49.451,2629.1,24.294,49.471,3102.6,22.754,65.745,231.92,337.81,94.695,77.003,31.77,9.0248,26.382,6.7357,18.863,1.6292,32.116,13.898,23.816,1.286,19.22,2.2715,4.8161,2.3056,0.019147,0.8751,0.10818,54.002,44.003,63.383,53.155,26.743,61.2,21.06,42.008,36.485,45.31,47.995,40.665,18.696,0
0.29143,3703.2,4538,9.402,26.838,42.51,2701.5,75.343,120.42,0.33621,80.201,51.12,2629,24.428,50.46,3103.5,22.986,65.77,232.94,337.5,94.616,77.409,31.724,9.0551,26.582,7.0201,19.551,1.6065,32.705,13.761,24.188,1.3527,19.002,2.2931,4.8149,2.2418,0.020602,0.86726,0.10076,53.884,43.62,63.731,53.572,28.781,61.236,21.028,41.637,41.397,47.599,48.598,41.443,18.114,0
0.29328,3708.3,4523.2,9.2953,27.027,42.189,2701.9,74.747,120.42,0.3425,80.325,50.402,2630.7,24.463,50.755,3102.8,22.847,65.856,234.69,337.92,94.466,76.948,31.724,9.0551,26.582,7.0201,19.551,1.6065,32.705,13.761,24.188,1.3527,19.002,2.2931,4.8149,2.2418,0.020602,0.86726,0.10076,53.884,43.62,63.643,53.75,28.599,61.206,21.436,40.869,39.284,48.282,48.909,41.204,18.469,0
0.29925,3654.7,4424.2,9.2582,26.84,42.473,2700.1,74.687,120.39,0.32707,80.202,50.028,2627.7,24.322,50.205,3100.3,21.857,65.91,236.07,337.72,94.687,77.136,31.473,8.9064,26.375,6.7702,18.76,1.626,32.502,13.603,24.159,1.4048,19.266,2.2495,4.8091,2.3061,0.020602,0.86726,0.10076,53.884,43.62,62.073,53.174,29.784,58.959,21.318,39.085,38.183,47.009,49.25,40.585,20.809,0
0.30064,3611.3,4451.9,9.3951,27.025,42.571,2697.9,75.478,120.4,0.3253,79.985,50.585,2625.7,26.297,48.139,3098,23.06,65.903,240.7,338.25,94.779,77.133,31.473,8.9064,26.375,6.7702,18.76,1.626,32.502,13.603,24.159,1.4048,19.266,2.2495,4.8091,2.3061,0.020602,0.86726,0.10076,53.884,43.62,62.821,52.842,29.646,61.03,21.332,39.301,39.822,42.228,49.303,40.833,17.974,0
0.3299,3706.8,4515.3,9.4517,26.869,42.46,2701.9,74.968,120.41,0.30831,80.19,49.891,2629.4,25.284,48.904,3102.3,22.339,65.931,240.15,338.26,94.61,77.51,32.057,8.8577,26.71,7.1229,19.421,1.6662,32.517,13.861,24.187,1.2931,19.133,2.2438,4.8584,2.2659,0.020602,0.86726,0.10076,53.884,43.62,63.357,53.959,32.747,58.782,21.297,36.932,37.779,43.996,49.818,40.906,19.659,0
0.33124,3696.5,4479.7,9.3196,26.79,42.573,2702.4,75.138,120.43,0.31078,80.329,50.179,2631.4,24.067,51.117,3104.4,23.091,66.043,239.16,338.55,94.445,77.463,32.057,8.8577,26.71,7.1229,19.421,1.6662,32.517,13.861,24.187,1.2931,19.133,2.2438,4.8584,2.2659,0.0091146,0.86233,0.09304,53.355,43.66,63.535,54.385,32.615,60.64,21.223,36.63,38.628,49.119,50.227,41.304,17.857,0
0.27971,3589.2,4448.4,9.245,26.804,42.418,2700.7,75.037,120.39,0.33693,80.322,49.26,2628.6,26.805,50.647,3101.1,22.932,66.133,241.69,338.95,94.716,77.13,31.717,8.918,26.679,7.0379,19.171,1.6467,32.081,13.933,23.853,1.4449,18.743,2.2742,4.7802,2.2461,0.0091146,0.86233,0.09304,53.355,43.66,62.226,53.087,27.451,58.288,21.622,40.223,35.923,48.03,50.396,41.01,18.251,0
0.27949,3622.5,4446.6,9.1602,27.234,42.363,2700,75.424,120.38,0.33713,80.209,49.799,2627.3,25.664,49.09,3099.6,23.935,66.19,242.67,339.06,94.847,77.145,31.717,8.918,26.679,7.0379,19.171,1.6467,32.081,13.933,23.853,1.4449,18.743,2.2742,4.7802,2.2461,0.0091146,0.86233,0.09304,53.355,43.66,61.653,53.107,27.473,60.83,21.623,40.199,37.507,44.428,50.703,40.569,15.865,0
0.31577,3628.5,4470.1,9.2725,27.051,42.311,2700.7,75.209,120.38,0.34761,80.157,49.782,2628.4,25.147,48.395,3098.8,21.873,66.191,244.31,339.33,94.894,77.314,32.121,8.9542,26.282,6.9138,19.026,1.6581,32.395,13.93,24.313,1.2425,19.38,2.294,4.9559,2.3124,0.0091146,0.86233,0.09304,53.355,43.66,62.108,53.352,30.981,61.193,21.687,40.951,37.46,42.82,50.951,40.427,20.749,0
0.31678,3620.8,4471.4,9.2602,27.01,41.954,2700.4,75.778,120.39,0.3418,80.095,50.06,2627.9,25.458,49.356,3099.7,22.66,66.22,245.07,339.87,94.784,77.305,32.121,8.9542,26.282,6.9138,19.026,1.6581,32.395,13.93,24.313,1.2425,19.38,2.294,4.9559,2.3124,0.0091146,0.86233,0.09304,53.355,43.66,62.241,53.336,30.883,61.712,21.722,41.66,38.275,45.043,51.277,40.633,18.891,0
0.27802,3667.4,4457.2,9.2959,27.052,42.192,2699.5,75.967,120.39,0.34887,80.007,49.853,2627.8,26.55,50.04,3099,23.161,66.225,246.2,339.82,94.825,77.19,32.363,8.9135,25.929,6.9143,19.26,1.613,32.33,13.629,23.794,1.1248,18.716,2.2526,4.8025,2.4267,0.033604,0.8717,0.1158,53.495,44.326,62.439,53.81,27.566,63.08,21.595,40.867,37.668,46.626,51.496,40.666,17.721,0
0.28085,3650.4,4491.1,9.301,26.926,42.245,2700,74.667,120.43,0.34996,80.071,50.957,2628.3,25.886,51.546,3099.7,23.898,66.272,246.24,339.85,94.703,77.494,32.363,8.9135,25.929,6.9143,19.26,1.613,32.33,13.629,23.794,1.1248,18.716,2.2526,4.8025,2.4267,0.033604,0.8717,0.1158,53.495,44.326,62.732,53.403,27.287,60.319,21.791,40.734,40.916,50.111,51.851,41.698,15.946,0
0.25594,3663.7,4439,9.269,26.713,42.171,2703.5,73.902,120.41,0.31257,80.388,48.243,2632.1,24.35,51.046,3101.1,23.023,66.309,246.52,340.33,94.734,77.442,31.796,8.8898,26.309,7.0028,18.407,1.7022,32.926,13.772,23.901,1.3279,18.752,2.3131,4.9325,2.36,0.033604,0.8717,0.1158,53.495,44.326,62.469,53.391,25.013,62.516,22.055,37.192,32.929,48.954,52.183,40.592,18.001,0
0.25509,3649.2,4471.8,9.3309,26.85,42.659,2702.7,74.253,120.43,0.31007,80.18,50.914,2630.7,25.435,50.447,3100.7,21.958,66.391,245.91,341.11,94.726,77.136,31.796,8.8898,26.309,7.0028,18.407,1.7022,32.926,13.772,23.901,1.3279,18.752,2.3131,4.9325,2.36,0.033604,0.8717,0.1158,53.495,44.326,62.717,52.998,25.097,59.911,22.107,37.497,40.791,47.569,52.59,41.585,20.554,0
0.31186,3616.6,4505.3,9.372,26.855,41.908,2701.4,74.707,120.39,0.32705,79.943,50.609,2629.9,26.477,48.058,3100.6,23.551,66.409,249.9,340.79,94.679,77.255,31.909,8.9417,25.969,6.7567,19.156,1.6562,33.113,13.748,23.805,1.2578,18.633,2.302,4.7977,2.2768,0.033604,0.8717,0.1158,53.495,44.326,62.429,54.68,30.522,61.468,21.931,39.069,39.892,42.04,52.589,39.953,16.781,0
0.31065,3618.6,4563.7,9.4325,26.886,42.369,2706.1,74.765,120.45,0.32802,80.151,50.395,2635.5,25.559,48.971,3103.9,23.301,66.438,252.41,341.15,94.589,77.583,31.909,8.9417,25.969,6.7567,19.156,1.6562,33.113,13.748,23.805,1.2578,18.633,2.302,4.7977,2.2768,0.0074846,0.85657,0.12336,54.111,43.727,62.396,53.981,30.641,60.262,21.988,38.95,39.263,44.153,53.014,41.62,17.34,0
0.30393,3690.4,4479.5,9.4073,27.167,42.095,2708.2,73.76,120.44,0.32722,80.235,52.074,2637.3,24.005,50.297,3105.8,22.186,66.511,252.55,341.63,94.586,77.4,32.124,9.0335,26.175,6.8288,19.09,1.6355,32.658,13.827,24.135,1.3791,18.778,2.2865,4.7839,2.3181,0.0074846,0.85657,0.12336,54.111,43.727,63.321,53.149,29.834,61.943,22.331,38.311,44.203,47.221,53.48,41.698,19.985,0
0.30338,3693.4,4478.5,9.205,26.511,42.445,2707.7,75.244,120.41,0.32644,80.212,51.206,2636.4,24.009,49.755,3106.2,23.262,66.542,254.73,341.63,94.408,77.321,32.124,9.0335,26.175,6.8288,19.09,1.6355,32.658,13.827,24.135,1.3791,18.778,2.2865,4.7839,2.3181,0.0074846,0.85657,0.12336,54.111,43.727,63.269,53.162,29.888,60.763,22.017,38.407,41.648,45.967,53.76,41.453,17.422,0
0.28536,3675,4425.3,9.4097,26.957,42.548,2706,74.738,120.4,0.33063,80.139,50.242,2634.2,25.478,48.899,3103.3,23.454,66.602,253.93,341.89,94.415,77.207,32.41,9.0154,26.449,6.9213,19.007,1.6683,32.918,13.807,23.449,1.2858,18.848,2.2816,4.8766,2.3126,0.0074846,0.85657,0.12336,54.111,43.727,63.037,53.902,27.929,59.054,22.113,39.951,38.811,43.987,54.307,40.854,16.97,0
0.28253,3695.1,4417.9,9.4501,26.761,42.385,2704.9,74.008,120.43,0.33758,79.986,48.23,2633.5,25.279,48.451,3100.8,23.618,66.643,255.28,342.34,94.538,77.05,32.41,9.0154,26.449,6.9213,19.007,1.6683,32.918,13.807,23.449,1.2858,18.848,2.2816,4.8766,2.3126,0.0074846,0.85657,0.12336,54.111,43.727,62.692,53.991,28.208,60.773,22.493,39.103,32.891,42.949,54.657,41.598,16.596,0
0.25549,3641.2,4465.7,9.0994,27.136,42.267,2703.2,75.101,120.38,0.32887,79.975,50.625,2632.9,25.968,51.846,3099.1,23.855,66.652,257.61,342.41,94.552,77.43,32.176,8.8893,26.366,7.0437,19.035,1.705,32.74,13.805,23.868,1.1924,18.51,2.2102,4.7835,2.3418,0.012623,0.83519,0.094321,53.736,43.963,62.814,53.576,25.271,60.892,22.555,39.623,39.94,50.805,54.587,40.72,16.011,0
0.25573,3653.4,4448,9.3011,26.556,42.291,2705.3,75.194,120.42,0.33151,80.288,50.151,2635.5,25.395,51.102,3100.1,22.253,66.736,258.98,342.59,94.614,77.327,32.176,8.8893,26.366,7.0437,19.035,1.705,32.74,13.805,23.868,1.1924,18.51,2.2102,4.7835,2.3418,0.012623,0.83519,0.094321,53.736,43.963,62.605,53.788,25.248,60.117,22.834,39.301,38.544,49.083,54.785,41.474,19.799,0
0.27862,3597.6,4419.8,9.2885,27.405,42.223,2703.9,75.402,120.36,0.32842,80.085,49.772,2631.6,24.162,49.457,3099.7,22.931,66.792,256.65,342.57,94.725,77.048,32.245,8.9138,26.355,6.8334,18.84,1.6629,33.065,13.931,23.644,1.109,18.198,2.2672,4.7481,2.3351,0.012623,0.83519,0.094321,53.736,43.963,62.397,54.015,27.217,62.032,22.595,39.599,37.429,45.276,55.313,39.889,18.208,0
0.27889,3629.7,4459.1,9.3514,27.018,42.171,2701.3,75.039,120.38,0.33141,79.697,49.179,2629.9,25.924,48.282,3097.6,24.043,66.765,259.72,343.02,94.781,76.93,32.245,8.9138,26.355,6.8334,18.84,1.6629,33.065,13.931,23.644,1.109,18.198,2.2672,4.7481,2.3351,0.012623,0.83519,0.094321,53.736,43.963,61.844,53.545,27.19,61.388,22.391,39.234,35.683,42.558,55.362,40.673,15.605,0
0.26935,3666.9,4477.4,9.3507,27.105,42.374,2704.1,75.531,120.4,0.34579,79.765,50.67,2632.5,25.79,50.482,3098.2,22.706,66.69,261.98,343.31,94.761,76.911,32.347,9.0153,25.858,6.9994,19.143,1.6626,32.854,13.872,24.113,1.1563,18.668,2.2629,4.793,2.3253,0.012623,0.83519,0.094321,53.736,43.963,62.995,53.778,26.784,62.33,22.675,40.914,40.072,47.649,55.488,40.94,18.795,0
0.2714,3677.2,4468.2,9.4497,26.91,42.042,2706,74.891,120.42,0.34688,79.888,49.889,2635.7,24.918,50.302,3100.1,23.007,66.694,260.44,343.63,94.523,77.688,32.347,9.0153,25.858,6.9994,19.143,1.6626,32.854,13.872,24.113,1.1563,18.668,2.2629,4.793,2.3253,0.027888,0.8411,0.084401,54.393,42.647,62.818,53.888,26.582,59.879,22.91,40.781,37.774,47.233,55.423,41.739,18.027,0
0.2603,3591,4426.6,9.3225,27.224,42.604,2707.9,74.86,120.4,0.34191,80.055,50.752,2636.5,26.671,52.537,3101.7,22.465,66.736,261.19,343.3,94.646,77.321,32.515,8.8663,25.797,6.6803,18.556,1.6775,33.066,13.872,23.651,1.207,18.06,2.2888,4.7751,2.2734,0.027888,0.8411,0.084401,54.393,42.647,62.812,53.607,25.515,62.343,23.114,39.939,40.314,52.404,55.448,40.956,19.326,0
0.25709,3624.3,4436.7,9.2977,26.497,42.431,2709.5,75.646,120.41,0.34322,80.176,49.877,2639.3,26.242,49.225,3102.4,22.745,66.79,260.14,344.22,94.623,77.654,32.515,8.8663,25.797,6.6803,18.556,1.6775,33.066,13.872,23.651,1.207,18.06,2.2888,4.7751,2.2734,0.027888,0.8411,0.084401,54.393,42.647,62.24,53.486,25.832,61.825,22.794,39.779,37.737,44.741,55.629,40.91,18.62,0
0.24026,3693.1,4558.2,9.427,26.824,41.995,2710.8,74.9,120.44,0.33991,80.296,51.364,2640.8,24.873,50.166,3105.8,23.612,66.861,260.52,343.91,94.455,77.665,32.254,8.9284,26.254,6.7906,18.486,1.6359,33.32,13.858,23.855,1.2195,18.406,2.2423,4.873,2.3306,0.027888,0.8411,0.084401,54.393,42.647,63.894,53.459,23.792,59.387,22.683,40.254,42.113,46.917,55.678,41.5,16.53,0
0.2407,3707.6,4486.3,9.3905,26.977,42.311,2710.3,74.906,120.45,0.33711,80.245,50.261,2639.7,24.359,51.21,3105.8,22.59,66.942,260.71,344.09,94.324,77.552,32.254,8.9284,26.254,6.7906,18.486,1.6359,33.32,13.858,23.855,1.2195,18.406,2.2423,4.873,2.3306,0.027888,0.8411,0.084401,54.393,42.647,63.645,54.32,23.749,60.845,22.88,40.596,38.868,49.333,55.743,41.659,18.949,0
0.26431,3685.4,4527.8,9.3749,26.749,42.628,2707.2,74.762,120.38,0.33838,79.965,49.384,2635.9,25.032,49.345,3104.1,23.441,66.953,260.47,343.73,94.375,76.903,32.318,8.7919,26.321,6.7005,18.77,1.6587,33.235,13.95,24.019,1.1264,18.588,2.1984,4.8972,2.2733,0.026645,0.79729,0.090399,53.967,44.131,63.198,54.037,25.981,61.102,22.174,40.127,36.286,45.017,56.004,41.393,16.976,0
0.26219,3674.9,4508,9.4554,26.795,42.532,2704.6,74.575,120.4,0.33698,79.649,50.557,2633.8,25.799,49.504,3101.5,23.532,66.86,261.54,343.54,94.603,76.846,32.318,8.7919,26.321,6.7005,18.77,1.6587,33.235,13.95,24.019,1.1264,18.588,2.1984,4.8972,2.2733,0.026645,0.79729,0.090399,53.967,44.131,63.378,54.274,26.19,61.481,22.496,40.298,39.738,45.386,56.065,41.112,16.801,0
0.25515,3692.9,4511.1,9.3554,27.294,42.578,2706.1,75.521,120.42,0.35427,79.773,50.761,2635.5,24.879,49.8,3100.7,22.959,66.794,263.78,344.45,94.391,77.437,32.309,8.7853,26.361,6.8203,18.537,1.6723,33.163,13.692,23.567,1.1606,17.915,2.2554,4.9525,2.3189,0.026645,0.79729,0.090399,53.967,44.131,63.988,53.566,25.472,62.363,23.193,40.766,40.34,46.071,56.029,41.581,18.129,0
0.25784,3695.8,4517.5,9.3648,26.859,42.462,2709.6,75.093,120.41,0.35271,80.166,49.591,2639.9,26.636,49.839,3103.4,21.862,66.851,262.93,343.87,94.432,77.85,32.309,8.7853,26.361,6.8203,18.537,1.6723,33.163,13.692,23.567,1.1606,17.915,2.2554,4.9525,2.3189,0.026645,0.79729,0.090399,53.967,44.131,63.938,53.489,25.207,61.474,22.984,40.957,36.896,46.162,56.259,41.237,20.678,0
0.25679,3650.3,4547.2,9.3773,26.801,42.037,2710.3,73.609,120.4,0.31921,80.269,49.376,2639.8,24.38,49.914,3104.2,22.582,66.971,263.15,343.69,94.3,77.371,32.071,8.796,26.553,6.9014,18.476,1.6959,33.468,13.837,23.494,1.4603,18.565,2.2712,4.7646,2.1965,0.026645,0.79729,0.090399,53.967,44.131,63.784,53.725,25.228,59.783,22.987,38.143,36.263,46.334,56.388,41.705,18.975,0
0.25821,3650.8,4565.5,9.293,26.866,42.602,2707.4,74.977,120.4,0.3212,79.99,48.748,2636.8,23.179,50.525,3103.3,22.968,66.969,259.88,343.73,94.593,77.231,32.071,8.796,26.553,6.9014,18.476,1.6959,33.468,13.837,23.494,1.4603,18.565,2.2712,4.7646,2.1965,0.02713,0.80951,0.094882,53.913,43.687,63.776,53.506,25.089,61.6,22.713,37.9,34.414,47.748,55.677,41.198,18.075,0
